gen,nevals,avg,std,min,max,time
0,100,0.3832543869735271,0.1451566462640588,0.2727272727272727,0.949874686716792,4763
1,68,0.4730932501815904,0.2065488072561022,0.3220338983050847,0.9500000000000001,7594
2,65,0.6016011232624703,0.24798226377404156,0.29824561403508776,0.9749843652282677,10313
3,64,0.7298170806018953,0.24225959853820145,0.3220338983050847,1.0,12290
4,71,0.8247976147355465,0.18736009449309998,0.3220338983050847,1.0,12900
5,65,0.8639311437562875,0.16578991491398978,0.3220338983050847,1.0,13376
6,59,0.8972115770721726,0.16702526186698013,0.3220338983050847,1.0,13618
7,67,0.8999653776803299,0.15628188989943168,0.3220338983050847,1.0,13853
8,70,0.8904816603603024,0.1656262252036636,0.3220338983050847,1.0,14037
9,68,0.9113772055558661,0.15536311995320584,0.3220338983050847,1.0,14203
10,71,0.8770124129984462,0.19336083011500332,0.3220338983050847,1.0,14386
11,57,0.9197557527539537,0.1421721601259273,0.3220338983050847,1.0,14539
12,69,0.9104118673925852,0.16078205497511314,0.3220338983050847,1.0,14699
13,67,0.9089903475126633,0.15163883115853116,0.3220338983050847,1.0,14936
14,64,0.8754442886267181,0.19249885848440831,0.3220338983050847,1.0,15318
15,68,0.8941091394513747,0.1753015320333279,0.3220338983050847,1.0,15622
16,68,0.8866556932148445,0.17322645192380037,0.3220338983050847,1.0,16175
17,59,0.9193501451835024,0.1576505002375623,0.3220338983050847,1.0,16583
18,69,0.8963564327370606,0.1738552289127745,0.3220338983050847,1.0,17144
19,65,0.896284348035441,0.1698712300501447,0.3220338983050847,1.0,17763
20,62,0.897776360711482,0.16353310889865003,0.3220338983050847,1.0,18131
21,67,0.8893146085399917,0.17972479230214464,0.3220338983050847,1.0,19061
22,65,0.9054571898530129,0.14611292889523506,0.3220338983050847,1.0,19548
23,70,0.8800807298746895,0.18670827811392696,0.3220338983050847,1.0,19884
24,65,0.9329653713865462,0.1062722095673666,0.3220338983050847,1.0,20149
25,65,0.9214129382295135,0.12942299656167439,0.3220338983050847,1.0,20789
26,55,0.9190170446915054,0.15031608248160844,0.3220338983050847,1.0,21066
27,71,0.9382424945455631,0.09307200173471501,0.42028985507246375,1.0,21409
28,71,0.9329768503721452,0.11913300292724939,0.3220338983050847,1.0,21592
29,60,0.9492884895865842,0.10560574334560617,0.3220338983050847,1.0,21754
30,61,0.9481643131818451,0.09503971912222994,0.3220338983050847,1.0,21911
