gen,nevals,avg,std,min,max,time
0,100,0.36081877911593424,0.11184786130543337,0.3103448275862069,0.8976982097186701,2553
1,68,0.3842617689445085,0.15289541779676838,0.05,1.0,3829
2,69,0.4212697127022368,0.14768346021900708,0.3220338983050847,0.7994987468671679,5351
3,55,0.49231625394588724,0.1850749655838487,0.3103448275862069,0.9500000000000001,6770
4,73,0.6021015182457887,0.21775647595060865,0.3103448275862069,1.0,7214
5,62,0.7517051812956324,0.1770893872021286,0.3220338983050847,1.0,7658
6,66,0.812447827803148,0.1676585056680852,0.3220338983050847,1.0,8038
7,67,0.8815898898140497,0.14843087583778863,0.3220338983050847,1.0,8398
8,73,0.9116032597826884,0.13225347490376907,0.3220338983050847,1.0,8777
9,70,0.9353609377116442,0.11992958550361811,0.3220338983050847,1.0,9047
10,61,0.9511847770526761,0.11297603826405206,0.3220338983050847,1.0,9321
11,64,0.9498442750304519,0.1302454030630675,0.3220338983050847,1.0,9540
12,58,0.9498686322524182,0.13048458321341175,0.3220338983050847,1.0,9703
13,67,0.9405296626276773,0.15060365055708763,0.3220338983050847,1.0,9915
14,66,0.926725768540069,0.1499940652180414,0.3220338983050847,1.0,10261
15,74,0.943645231598952,0.12145450532125351,0.3220338983050847,1.0,10618
16,65,0.9414841489144338,0.12195658572397026,0.3220338983050847,1.0,10832
17,66,0.9379204464363347,0.1553406867538767,0.3220338983050847,1.0,10986
18,60,0.9689372583815624,0.05802579971283688,0.5807127882599581,1.0,11337
19,71,0.9246501202417383,0.1715703602954963,0.3220338983050847,1.0,11644
20,64,0.9300041585649869,0.15820410035149712,0.3220338983050847,1.0,12000
21,74,0.950836411887627,0.10432211527521422,0.3220338983050847,1.0,13023
22,59,0.9610207695798811,0.10948026617406549,0.3220338983050847,1.0,13617
23,54,0.9779011038228017,0.05679311293031656,0.6484110885733604,1.0,13919
24,70,0.9757489612047258,0.07046059788869928,0.42028985507246375,1.0,14585
25,70,0.9535480849138075,0.11607837692454537,0.34426229508196726,1.0,15117
26,71,0.9673702605044536,0.10359787371439656,0.3220338983050847,1.0,15524
27,71,0.9585683547774755,0.11997776314382606,0.3220338983050847,1.0,16029
28,62,0.9644767229010663,0.1144424017983781,0.30118798043326345,1.0,16416
29,73,0.9686559656207849,0.08642937766634508,0.3220338983050847,1.0,17237
30,62,0.9727012740436706,0.08479385334291337,0.42028985507246375,1.0,17554
