gen,nevals,avg,std,min,max,time
0,100,0.35577952552525643,0.09875555543560938,0.3220338983050847,0.8240100565681961,3596
1,65,0.37949353310741957,0.13952044011868397,0.3220338983050847,0.9238095238095239,7531
2,69,0.4080393296909612,0.16575069847137622,0.3103448275862069,0.9748585795097424,9865
3,74,0.4432436691178158,0.18214304358458575,0.3220338983050847,0.8749218261413383,10790
4,54,0.5519257771391228,0.20336031437191113,0.28571428571428575,0.9500000000000001,11776
5,75,0.6399028482927199,0.18731839410647735,0.3103448275862069,0.9494949494949494,12558
6,68,0.6717000993522856,0.2010548913795469,0.3220338983050847,0.9749843652282677,13563
7,59,0.7541586817794452,0.17906066614389016,0.3220338983050847,0.9749843652282677,14160
8,64,0.7716434230123111,0.21007527352229588,0.3220338983050847,1.0,15050
9,68,0.7947721659061239,0.20990958976557453,0.3220338983050847,1.0,16165
10,68,0.8301823872378826,0.18993063697202406,0.3220338983050847,1.0,17479
11,59,0.8777392540864531,0.1421666901672313,0.3220338983050847,1.0,18283
12,69,0.8599874988082938,0.18895831422346554,0.3220338983050847,1.0,19233
13,70,0.9101078422729016,0.1235869041035468,0.3220338983050847,1.0,20295
14,58,0.9408380669389393,0.09047096113451517,0.6153846153846154,1.0,21360
15,65,0.9409845672528386,0.11048274320093986,0.3220338983050847,1.0,22283
16,65,0.9297528206778142,0.1324358521252687,0.3220338983050847,1.0,23315
17,70,0.9426463121346406,0.125628312496006,0.3220338983050847,1.0,23977
18,61,0.9322301920003155,0.12337097995549931,0.3730407523510972,1.0,24911
19,69,0.9416099289141432,0.09672510084138518,0.42028985507246375,1.0,25906
20,75,0.939919561444086,0.12376811589313604,0.3220338983050847,1.0,26777
21,70,0.9471375423186129,0.09786151829476435,0.34426229508196726,1.0,27677
22,61,0.953127348720506,0.11192929465275277,0.3220338983050847,1.0,28430
23,55,0.9604443519867485,0.0912279918187663,0.3103448275862069,1.0,29018
24,76,0.9350098016716685,0.1295428846541631,0.3220338983050847,1.0,29866
25,67,0.9523172302262446,0.08872699597069288,0.46428571428571425,1.0,30433
26,76,0.9528308809154182,0.09340095575123857,0.49843260188087773,1.0,30982
27,70,0.9610962230725716,0.07501397384151172,0.5423340961098397,1.0,31492
28,64,0.9448566736165439,0.1164328944894535,0.3730407523510972,1.0,32231
29,65,0.9586767523017186,0.07621367772155879,0.6799999999999999,1.0,32826
30,73,0.9591033894889851,0.06603722908622667,0.7103357472021066,1.0,33536
