gen,nevals,avg,std,min,max,time
0,100,0.18710958190539523,0.038001549696394236,0.12466124661246614,0.4234030197444832,36716
1,55,0.20783439201880988,0.0723318966819329,0.12466124661246614,0.5320626769372573,45796
2,50,0.24876290459878617,0.10617469702551377,0.17647058823529416,0.6619344619344619,53316
3,61,0.31507166862492264,0.13992337938376,0.1728395061728395,0.6619344619344619,58402
4,53,0.4064745111018961,0.14695868521321773,0.12466124661246614,0.6693440428380187,63282
5,58,0.46074358463822207,0.1561650442614198,0.18004866180048662,0.6667520607246633,65039
6,53,0.5514002550000903,0.11656825318093071,0.18004866180048662,0.6983112963495257,67130
7,64,0.593900038474917,0.08453921902674501,0.18004866180048662,0.6983112963495257,67294
8,60,0.6299118889341475,0.07042955433408908,0.1904761904761905,0.7194675224341832,67447
9,58,0.6515719074711792,0.05910059437321752,0.32958319939997854,0.7194675224341832,67561
10,60,0.657601409624148,0.049519161479872155,0.4966507177033493,0.7194675224341832,67696
11,70,0.6642985536852868,0.07343351002138132,0.13888888888888887,0.7389443791617704,67854
12,60,0.6719248927410993,0.057056993491708646,0.4658011780262051,0.7389443791617704,67940
13,63,0.6742653068179303,0.07338055536310169,0.30085470085470084,0.7389443791617704,68331
14,46,0.6948295463290224,0.05412562468560773,0.3664182811723795,0.7389443791617704,68408
15,59,0.694923111329033,0.05328527272824116,0.4711913138879431,0.7389443791617704,68468
16,62,0.6985421151902943,0.06233898214948995,0.3929925517804305,0.7389443791617704,68540
17,59,0.7092306711513642,0.06130901880386065,0.43867799580251443,0.7389443791617704,68584
18,55,0.7238633362363306,0.04990379654337118,0.46262049970489866,0.7389443791617704,68609
19,48,0.7285835655990729,0.047866778978083495,0.3230769230769231,0.7389443791617704,68635
20,61,0.7271480924025301,0.04123326062625538,0.46343034444837206,0.7389443791617704,68700
21,51,0.7264237647486597,0.049130895301560104,0.4708200561859099,0.7389443791617704,68753
22,55,0.7287762649816508,0.03751596794958059,0.544163622107669,0.7389443791617704,68808
23,58,0.7309544029646489,0.037084366058709635,0.47259059944049375,0.7389443791617704,68829
24,59,0.7304317758004721,0.03327040629689318,0.49747308283893643,0.7389443791617704,68890
25,68,0.7247406108434942,0.05069883365744424,0.4804079441760602,0.7389443791617704,68919
26,44,0.7191380877076271,0.08213388388673518,0.18004866180048662,0.7389443791617704,68970
27,67,0.725941002714189,0.04496078607939044,0.5103481012658228,0.7389443791617704,69056
28,62,0.729460509170383,0.03602297119722634,0.4907097288676236,0.7389443791617704,69077
29,51,0.7323026495861936,0.03553653360716502,0.4414887968567484,0.7389443791617704,69091
30,47,0.7292950127051404,0.04028788115071529,0.5103246044735407,0.7389443791617704,69110
31,56,0.7259867037561033,0.04369008888069998,0.5091653175031481,0.7389443791617704,69137
32,51,0.7221398417476305,0.06252576514986655,0.3461494211355749,0.7477178219039886,69163
33,52,0.7241619650526256,0.048465749929878975,0.4540720809219752,0.7477178219039886,69194
34,58,0.7303335427466721,0.04816518328393114,0.4128761875377634,0.7477178219039886,69236
35,54,0.7172200347821628,0.07053360577595313,0.45469368739808996,0.7477178219039886,69303
36,51,0.7378323704316898,0.030660221731618857,0.5557053009883198,0.7477178219039886,69321
37,50,0.7348504652859862,0.039930319065554276,0.5206038351693186,0.7477178219039886,69381
38,56,0.7419837800829174,0.02708120995972637,0.5881987577639752,0.7477178219039886,69428
39,55,0.737848477049615,0.037008751357332205,0.5761099101263035,0.7477178219039886,69484
40,54,0.7356738104284117,0.048119622499083484,0.46445221445221446,0.7477178219039886,69504
41,50,0.7461207584461524,0.012022876285830876,0.6365839988790808,0.7477178219039886,69518
42,61,0.7409170405621185,0.0357345609966385,0.4573378387331876,0.7477178219039886,69538
43,49,0.7303809466371339,0.05476096219262729,0.461090303786933,0.7477178219039886,69568
44,66,0.7376821548516032,0.04198941562056608,0.5190787426081543,0.7477178219039886,69585
45,55,0.7404685363847804,0.032831844714743326,0.5190883190883191,0.7477178219039886,69615
46,56,0.738957271679196,0.03994536979152494,0.40820504866415913,0.7477178219039886,69634
47,56,0.7365857776099963,0.044532697645262694,0.414858934169279,0.7477178219039886,69657
48,56,0.7375481847795358,0.03947520130233866,0.4941408960460068,0.7477178219039886,69679
49,43,0.7292491616251746,0.07868362085081257,0.18004866180048662,0.7477178219039886,69704
50,65,0.7360144886923912,0.050430531641127735,0.40052447552447545,0.7477178219039886,69724
51,52,0.732708822249081,0.0557564972582321,0.43344003012615323,0.7477178219039886,69745
52,57,0.7420816716510107,0.023975188872722486,0.5882917217598713,0.7477178219039886,69796
53,46,0.7419591863012692,0.02307387779046551,0.618849323452904,0.7477178219039886,69815
