gen,nevals,avg,std,min,max,time
0,100,0.20745069064702862,0.05064360882458319,0.09929078014184396,0.46025371326576153,4915
1,47,0.23294478946414737,0.0888023306643162,0.12056044314108831,0.6152333273735026,6688
2,46,0.26324971381264395,0.11227675381842228,0.09929078014184396,0.6152333273735026,8245
3,58,0.3161598823563151,0.14022613527607275,0.09929078014184396,0.6334110334110333,9240
4,56,0.37940870864340015,0.1574658203006846,0.1858974358974359,0.643694327238631,10419
5,57,0.4486171507003135,0.13624989584692035,0.1904761904761905,0.643694327238631,11707
6,49,0.49357106330767225,0.12604957171936035,0.15661815661815662,0.6454156872487754,12653
7,54,0.5189475475801247,0.12461324755156213,0.1904761904761905,0.7143821579264618,13535
8,55,0.5421478818704611,0.1217395057888995,0.1904761904761905,0.7143821579264618,14925
9,49,0.5712657702728303,0.12431087324551081,0.19883040935672514,0.7143821579264618,15952
10,58,0.5744789320972123,0.1299207278299714,0.09929078014184396,0.7143821579264618,17049
11,46,0.5910494465215002,0.13568926099718126,0.19883040935672514,0.7143821579264618,17992
12,57,0.6178068741047195,0.10254750104682872,0.19883040935672514,0.7143821579264618,18397
13,65,0.6341863953628143,0.09608896668949897,0.09929078014184396,0.7143821579264618,18845
14,54,0.6552664111441551,0.08835639588467406,0.19883040935672514,0.7143821579264618,18957
15,60,0.6943084915571539,0.046314705411661126,0.4979166666666666,0.7143821579264618,19024
16,51,0.702211221295677,0.04739548361182027,0.43069000091149395,0.7143821579264618,19038
17,52,0.7051037133435362,0.03357235212330755,0.49748520567252646,0.7143821579264618,19057
18,53,0.7057327441279745,0.044901423836471034,0.3412407585985213,0.7143821579264618,19071
19,65,0.7060743538680321,0.04235121533328102,0.33534172130663364,0.7143821579264618,19088
20,49,0.6985067266408349,0.048799981916838514,0.48412344176190797,0.7143821579264618,19113
21,64,0.6914388130421818,0.0663728444525819,0.3301282051282051,0.7143821579264618,19148
22,58,0.7045123088159321,0.03823407044349851,0.4954648526077097,0.7143821579264618,19165
23,68,0.7005926269363496,0.052612968910231525,0.371978021978022,0.7143821579264618,19189
24,63,0.706441915084575,0.03293118206494279,0.5223266745005876,0.7143821579264618,19203
25,58,0.7039654163325111,0.054694420954775426,0.24442846872753413,0.7143821579264618,19217
