gen,nevals,avg,std,min,max,time
0,100,0.38221326794348753,0.14335542151117148,0.32584269662921345,0.949874686716792,6289
1,64,0.42036391813198604,0.1805299558874222,0.32584269662921345,0.9333333333333333,8163
2,64,0.48053548624367226,0.22659000169178964,0.32584269662921345,0.9332591768631813,11220
3,50,0.6384197862292575,0.24443427370353893,0.32584269662921345,0.9332591768631813,11715
4,53,0.7602508338313102,0.22452033065411364,0.32584269662921345,0.9665178571428572,12379
5,66,0.8275223956211346,0.17641186935756872,0.32584269662921345,0.9665178571428572,12726
6,47,0.902463855229891,0.08414154405949402,0.31818181818181823,0.9832915622389307,12875
7,52,0.928461067984793,0.06945051879037456,0.3406593406593407,0.9832915622389307,12990
8,54,0.9512587099764589,0.023445950319631533,0.848951048951049,0.983328702417338,13112
9,47,0.9536876249103792,0.029477752912731477,0.8447829836159817,0.983328702417338,13221
10,41,0.9583171506580608,0.02476936563756826,0.8447829836159817,0.983328702417338,13316
11,69,0.947197454077275,0.0398052644576637,0.7942857142857143,0.983328702417338,13478
12,68,0.9526999589895288,0.035289464354863236,0.8465473145780051,0.983328702417338,13585
13,63,0.9603262827693831,0.03832334332921321,0.7884841363102233,0.983328702417338,13653
14,66,0.9652105301081134,0.03453067097506531,0.8447829836159817,0.983328702417338,13722
15,53,0.9713713988753007,0.02805187101550497,0.8124467178175618,0.983328702417338,13763
16,50,0.9685394478802164,0.02958239907624578,0.8660714285714286,0.983328702417338,13817
17,54,0.9651040305218272,0.034545520069694094,0.847930160518164,0.983328702417338,13883
18,46,0.9693606232897979,0.029469177600314377,0.849624060150376,1.0,13934
19,57,0.9664613213138677,0.03325070937082657,0.8447829836159817,1.0,13973
20,55,0.9765540895362156,0.02543539377068663,0.862857142857143,1.0,14002
21,50,0.9780868120567646,0.0239089495694446,0.8653198653198653,1.0,14028
22,46,0.9730754913089436,0.03672206243350125,0.8141368628555337,1.0,14055
23,59,0.9814746632954987,0.030101165560219207,0.862857142857143,1.0,14085
24,49,0.9871737326079827,0.03179052008250386,0.862857142857143,1.0,14100
25,62,0.9906756197975605,0.03274869289471158,0.7884841363102233,1.0,14123
26,50,0.9924741970590606,0.03941469783903396,0.6336996336996337,1.0,14141
27,52,0.9910658327948169,0.02979358999958166,0.8447829836159817,1.0,14170
28,56,0.9973256093648285,0.012878512074772927,0.899888765294772,1.0,14182
29,61,0.9941005545583966,0.020894805025737144,0.8806479113384483,1.0,14209
30,55,0.9901185706224864,0.030344580065747303,0.8653198653198653,1.0,14242
31,53,0.9957940433988326,0.021366445261869215,0.847930160518164,1.0,14307
32,57,0.9892568204723298,0.026498892972528987,0.8825174825174825,1.0,14355
33,53,0.9949680970927273,0.02035140185817295,0.8653198653198653,1.0,14375
34,52,0.9917391174040795,0.02677759824048975,0.862857142857143,1.0,14404
35,53,0.9948085220803946,0.02179431812420881,0.8825174825174825,1.0,14422
36,61,0.9951498504072045,0.016089504312728813,0.9164578111946533,1.0,14455
37,48,0.9953011173820002,0.015036622570951648,0.9326599326599326,1.0,14484
38,56,0.9957916537827697,0.018977570153125563,0.8806479113384483,1.0,14501
39,61,0.9929484148156753,0.02448899080382594,0.8653198653198653,1.0,14534
40,55,0.9954651464446884,0.01886977871817871,0.8806479113384483,1.0,14554
41,56,0.9954779309528206,0.019676135446172756,0.8653198653198653,1.0,14576
42,53,0.9932678827900702,0.022237179981878963,0.8653198653198653,1.0,14605
43,51,0.9936283306927572,0.02261330460499095,0.8653198653198653,1.0,14635
44,49,0.9951203204455996,0.019425071839614762,0.8806479113384483,1.0,14661
45,52,0.9920257458867665,0.029148191627039487,0.8076362576508307,1.0,15264
46,61,0.9939779911196593,0.020564612526324605,0.8825174825174825,1.0,15288
47,58,0.9968162575923343,0.014359780314342352,0.899888765294772,1.0,15305
48,52,0.9944385369351754,0.023297722908607404,0.862857142857143,1.0,15325
49,52,0.9951561116489448,0.017082127897621074,0.8830409356725146,1.0,15348
50,54,0.9979842715684595,0.010717162518409153,0.9155167558434244,1.0,15358
51,58,0.9974829553365737,0.01600173068589311,0.8653198653198653,1.0,15371
52,57,0.9936306403418358,0.021840359410501445,0.8653198653198653,1.0,15400
53,71,0.9891812671253939,0.043425027992813746,0.6391263057929725,1.0,15427
54,50,0.9971408447456338,0.01687165962542499,0.847930160518164,1.0,15440
55,46,0.9941299629786559,0.02270159360722684,0.8806479113384483,1.0,15459
56,53,0.9956101037709982,0.02313743447229571,0.8303167420814479,1.0,15475
57,56,0.9916034733216433,0.03029152412595311,0.8325892857142858,1.0,15499
58,56,0.994494569438288,0.030109314593993585,0.7333333333333334,1.0,15517
59,45,0.9913060280650619,0.03423141194266895,0.7757976430008624,1.0,15535
60,50,0.9928083934858495,0.023081139564682555,0.8830409356725146,1.0,15558
61,61,0.9964660330934682,0.01533291801978987,0.8981900452488688,1.0,15575
62,43,0.9944643383566732,0.021487568287797538,0.8660714285714286,1.0,15594
63,60,0.9931266463243054,0.024788382831972607,0.8653198653198653,1.0,15615
64,57,0.9959885536195536,0.015877214141730076,0.8995535714285714,1.0,15632
65,63,0.9958225623731372,0.017098499868161532,0.899888765294772,1.0,15652
66,47,0.9926329190750987,0.02735007546879904,0.8325892857142858,1.0,15673
67,53,0.9925929304017171,0.038244393441529356,0.6625,1.0,15691
68,61,0.9933044423897894,0.03300616282509567,0.7376858058874963,1.0,15708
69,56,0.9946236429558977,0.02112606729601821,0.8806479113384483,1.0,15729
70,59,0.9963204038338525,0.015610077490569788,0.8830409356725146,1.0,15748
71,56,0.9909979124041308,0.03356004244285097,0.8076362576508307,1.0,15763
72,47,0.9979975875915224,0.010625222490008066,0.9332591768631813,1.0,15775
73,58,0.9960937965130248,0.019904954716087532,0.8447829836159817,1.0,15786
74,55,0.9954700313535454,0.017596358364644578,0.8830409356725146,1.0,15816
75,52,0.9902696067277773,0.02842158474483823,0.847930160518164,1.0,15847
76,45,0.9961485473642986,0.01864092720969965,0.848951048951049,1.0,15862
77,55,0.9932200197463357,0.029846516817091374,0.7942857142857143,1.0,15877
78,50,0.9928924951393284,0.02726048751780078,0.8263888888888888,1.0,15897
79,58,0.9966518589415173,0.018506612178330512,0.848951048951049,1.0,15915
80,51,0.9947337348552306,0.025149726397318318,0.8076362576508307,1.0,15931
81,55,0.9907269117221102,0.029866269580170784,0.7942857142857143,1.0,15962
82,45,0.993102953678978,0.02334329815154092,0.848951048951049,1.0,15987
83,58,0.993695200010916,0.03001262576961545,0.7376858058874963,1.0,16004
84,58,0.9910667673489273,0.03135945121275914,0.7757976430008624,1.0,16030
85,69,0.9921108457532338,0.02498157522876185,0.847930160518164,1.0,16056
86,55,0.9931179202510392,0.025971322637254674,0.8303167420814479,1.0,16074
87,47,0.9922690320949771,0.027733220543879316,0.8447829836159817,1.0,16097
88,58,0.9964850511696314,0.014052660533168651,0.899888765294772,1.0,16115
89,60,0.9948223149149408,0.019429132209741507,0.8830409356725146,1.0,16133
90,52,0.9974882230368078,0.012630811364277322,0.9155167558434244,1.0,16144
91,41,0.9967347756410256,0.02931339254061238,0.7069597069597069,1.0,16149
92,69,0.9943063454114391,0.022975095869612765,0.8830409356725146,1.0,16180
93,56,0.997995539130892,0.010630697320503077,0.9166435120866907,1.0,16193
94,55,0.9926081816610133,0.024303461493238098,0.8806479113384483,1.0,16219
95,60,0.9926191197256783,0.024430975707644915,0.8141368628555337,1.0,16249
96,53,0.9921577085496698,0.02388387929578167,0.8830409356725146,1.0,16280
97,68,0.9958260323610473,0.014812754129735832,0.9332591768631813,1.0,16304
98,49,0.9934398833461509,0.0219699355979525,0.8806479113384483,1.0,16329
99,61,0.9899041405459347,0.032280594875669394,0.8124467178175618,1.0,16352
100,63,0.9930635532317091,0.027638207651430904,0.847930160518164,1.0,16371
101,51,0.9961241498685552,0.01752998317077661,0.8806479113384483,1.0,16386
102,64,0.995641505807757,0.015154703580708967,0.8981900452488688,1.0,16409
103,52,0.9903576044004658,0.031956355677121066,0.8447829836159817,1.0,16437
104,59,0.9910585086653149,0.030793538761899417,0.8124467178175618,1.0,16463
105,59,0.9969824234184634,0.019060426086111183,0.8316498316498318,1.0,16477
106,43,0.9988318032753369,0.010082144041754929,0.899888765294772,1.0,16482
107,58,0.9931645905025023,0.0315408004188159,0.7179788484136311,1.0,16515
108,58,0.996109100784096,0.021344677392614933,0.8124467178175618,1.0,16527
109,53,0.9904213718272675,0.030567315980111635,0.849624060150376,1.0,16557
110,60,0.9966531482736986,0.014389338442099513,0.9164578111946533,1.0,16574
