gen,nevals,avg,std,min,max,time
0,100,0.21545004325176323,0.07814128836866199,0.09929078014184396,0.5679653679653679,2284
1,63,0.24889095151133475,0.1036009507361316,0.09929078014184396,0.5679653679653679,2986
2,62,0.32141126069402653,0.13454796749732537,0.09929078014184396,0.5785858585858586,4367
3,68,0.3962450765397776,0.13957000076178702,0.1411696917314895,0.61860730019934,5645
4,72,0.4730323695847388,0.13378231921076425,0.1904761904761905,0.6727890106497916,7840
5,70,0.5260708289575466,0.11448108721996483,0.19883040935672514,0.6727890106497916,9472
6,58,0.5653710526108079,0.08886322016400117,0.2218386453680571,0.6723486216443963,10318
7,65,0.5642144878546455,0.10413859651961535,0.19883040935672514,0.6661138750690989,11425
8,70,0.5764390845211381,0.09455838702377009,0.19883040935672514,0.6661138750690989,12360
9,60,0.5695027982695804,0.10674063555879386,0.19883040935672514,0.6986546745459662,12939
10,61,0.5757981757012985,0.09217279715943064,0.25308641975308643,0.6986546745459662,13898
11,68,0.6055383711114295,0.06344428072270276,0.3510086076614758,0.6986546745459662,14566
12,62,0.6020072012999375,0.07597341389686252,0.1904761904761905,0.6986546745459662,15169
13,76,0.5883076219152837,0.09422378683127153,0.19883040935672514,0.7139265962795375,15916
14,61,0.590057249530171,0.0993166183702807,0.15925925925925924,0.6986546745459662,16336
15,71,0.5687383253698038,0.11339274708824786,0.1904761904761905,0.6986546745459662,17086
16,72,0.5863757563524884,0.08435128067550896,0.31699574138598524,0.6873311427528295,17773
17,66,0.5949283375441766,0.08023751753258723,0.19883040935672514,0.6873311427528295,18299
18,68,0.6014511853355928,0.10152934042073325,0.1904761904761905,0.6873311427528295,18600
19,63,0.6183079690730036,0.06565445882614679,0.19883040935672514,0.698386580739522,18986
20,66,0.6146021069607158,0.07365947948120663,0.19883040935672514,0.7141932737335036,19408
21,81,0.6162968796779089,0.059518817706269364,0.3358151966399389,0.7141932737335036,20009
22,70,0.6300983744470158,0.06246615975166682,0.19883040935672514,0.7141932737335036,20265
23,66,0.6235053540835882,0.05493617159392204,0.38608305274971944,0.7141932737335036,20540
24,80,0.6056117088822449,0.08505792910807816,0.22079199070349512,0.7141932737335036,20669
25,59,0.6371705248031415,0.04802285072534425,0.45694055399937755,0.7141932737335036,20820
26,61,0.6430896096765361,0.043332177827312725,0.4945743110788126,0.7141932737335036,20926
27,72,0.6389052072979059,0.05055790067510394,0.3942762921605119,0.7141932737335036,21052
28,62,0.6602486452518072,0.03946379560010091,0.5456008656252114,0.7185886009415422,21160
29,59,0.6515720846173825,0.04700983863313482,0.5102495124505395,0.7185886009415422,21258
30,67,0.6479959368717608,0.04841985109499595,0.4801072464255866,0.7185886009415422,21376
