gen,nevals,avg,std,min,max,time
0,100,0.20401814304820973,0.038771744992973846,0.09929078014184396,0.4037878787878788,3781
1,66,0.20364094255086904,0.03081557861482104,0.09929078014184396,0.4037878787878788,5300
2,69,0.21712761695974175,0.062437271427826915,0.09929078014184396,0.5637796887796888,6057
3,67,0.24596175988797117,0.09686256020230224,0.09929078014184396,0.5848444220993241,6845
4,64,0.30843434974270206,0.13452670391463495,0.18787878787878787,0.6270152505446623,7345
5,50,0.38320425670391617,0.13713816806419463,0.09318996415770608,0.5960018997452613,7604
6,74,0.4908533003771367,0.09572128819033161,0.1904761904761905,0.6309157509157509,7784
7,69,0.5342832840962923,0.08124330391017215,0.1904761904761905,0.6949846288976724,7989
8,73,0.550419175398841,0.07164861293047885,0.19883040935672514,0.6949846288976724,8174
9,70,0.5750372249187189,0.05816929766016991,0.3229616825122443,0.6949846288976724,8356
10,66,0.5740651728962383,0.07634007224501882,0.26152248582155124,0.6949846288976724,8527
11,64,0.5881858867849826,0.0658655156367586,0.34633642930856556,0.6949846288976724,8677
12,65,0.5885247132868882,0.07999101689417044,0.35640235360044836,0.6949846288976724,8820
13,59,0.591987180614399,0.08398874155955326,0.32152332049636284,0.7116407848802214,8945
14,69,0.6167657379075616,0.06642146029121893,0.3837641304940899,0.7116407848802214,9065
15,55,0.6249968227947699,0.06624222874691021,0.39147286821705424,0.7116407848802214,9167
16,66,0.6002089556566587,0.0871880213962137,0.22563848251921648,0.7116407848802214,9285
17,67,0.6140822884120967,0.07417150656355338,0.3818534298144767,0.7116407848802214,9370
18,68,0.601295002019489,0.09576706256463255,0.19883040935672514,0.7116407848802214,9466
19,51,0.6369492419778423,0.07062848146176294,0.35668231611893586,0.7116407848802214,9529
20,69,0.6021098132156216,0.090023978428962,0.32577319587628867,0.7116407848802214,9630
21,66,0.6035163110932593,0.09277085417984657,0.19883040935672514,0.7116407848802214,9743
22,75,0.6068538501805302,0.08160411092217473,0.2555555555555556,0.7116407848802214,9845
23,73,0.626262715466433,0.06390560116887323,0.43378046476478366,0.7116407848802214,9931
24,75,0.612718366086809,0.07764057687445879,0.30317460317460315,0.7116407848802214,10013
25,63,0.6264221005523216,0.07467136373336523,0.3794326241134753,0.7116407848802214,10085
26,64,0.6342494087766845,0.08370383221006623,0.3626022040526129,0.7116407848802214,10152
27,72,0.6303060216292725,0.08515341591015853,0.33376038376038375,0.7116407848802214,10222
28,54,0.6472419143634103,0.08564371825444228,0.19883040935672514,0.7116407848802214,10268
29,67,0.6620822511777823,0.07159651818618737,0.4218288538770467,0.7116407848802214,10320
30,66,0.66112217244172,0.09465986785808841,0.19883040935672514,0.7116407848802214,10370
