gen,nevals,avg,std,min,max,time
0,100,0.21428942425737876,0.07276791910789265,0.09929078014184396,0.6069023569023568,2444
1,69,0.2504621217374448,0.11227063661088443,0.09929078014184396,0.6009852216748769,3690
2,58,0.30594964661307983,0.1512692154644275,0.09929078014184396,0.6507530548451265,4369
3,64,0.36542359530159074,0.16360914178481115,0.1904761904761905,0.6267241379310344,4834
4,66,0.4735070607212939,0.15750597762695406,0.17901234567901236,0.680226198201539,5367
5,53,0.5587699011907749,0.10527799200836799,0.1977793753494688,0.7000000000000001,5828
6,67,0.5611041849176908,0.1061881172062478,0.1921921921921922,0.7000000000000001,6211
7,60,0.5781840233165892,0.09934935391075256,0.1904761904761905,0.7000000000000001,6487
8,72,0.5773812806546958,0.09600891959428806,0.1904761904761905,0.7000000000000001,6797
9,65,0.5923188160783023,0.08027007521291384,0.19883040935672514,0.714246414983904,7174
10,66,0.59574937560127,0.08977211577040557,0.22993197278911567,0.7287253808992941,7369
11,67,0.6017184634407527,0.08925109368028566,0.19883040935672514,0.7287253808992941,7729
12,63,0.6288167634610904,0.08026284563423684,0.19883040935672514,0.7287253808992941,7914
13,65,0.6378707850349445,0.07574041909064913,0.3559856932463707,0.7308956301914048,8147
14,76,0.6370772858675241,0.08413721972234998,0.19883040935672514,0.7308956301914048,8434
15,65,0.6457682673022789,0.09932201924299369,0.1904761904761905,0.7308956301914048,8626
16,59,0.6765101619731232,0.07015373923913187,0.24977270848830482,0.7308956301914048,8712
17,68,0.6678532544396556,0.08736640396385165,0.19883040935672514,0.7571209884642721,8891
18,67,0.6677669825351873,0.08714002491928258,0.19883040935672514,0.7571209884642721,9072
19,59,0.6689881918573407,0.0931110640835518,0.19883040935672514,0.7571209884642721,9158
20,59,0.6948099167133722,0.067494247061448,0.46951219512195125,0.7571209884642721,9318
21,59,0.6753497096418855,0.10026017691503321,0.19883040935672514,0.7571209884642721,9572
22,67,0.6746688747252171,0.09758714327268217,0.19883040935672514,0.7571209884642721,9880
23,67,0.6717445301238364,0.09355172249339691,0.19883040935672514,0.7571209884642721,10007
24,68,0.672202384093121,0.1205778720702395,0.19883040935672514,0.7571209884642721,10174
25,49,0.7023901400860992,0.09104891716486622,0.19883040935672514,0.7571209884642721,10352
26,64,0.7012923929437477,0.10251828328402494,0.19883040935672514,0.7571209884642721,10421
27,71,0.6850750881360398,0.1126174936626649,0.19883040935672514,0.7571209884642721,10673
28,72,0.6884407703363974,0.11543867574092657,0.19883040935672514,0.7571209884642721,10800
29,67,0.6981518389672153,0.09904719765537782,0.19883040935672514,0.7849529780564263,10923
30,56,0.7066376360210852,0.11134780530376971,0.19883040935672514,0.7849529780564263,11191
