gen,nevals,avg,std,min,max,time
0,100,0.20734256695285935,0.06368218681149981,0.09929078014184396,0.5685450420011097,4642
1,58,0.24457089365373072,0.11336579404684613,0.09929078014184396,0.6246300747208188,6029
2,74,0.291463435650711,0.14667702013662307,0.09929078014184396,0.6246300747208188,7536
3,73,0.3604969859916762,0.16326943402398308,0.1646090534979424,0.6581663929939792,8649
4,64,0.4750446601684895,0.1499798802487214,0.1904761904761905,0.6581663929939792,9124
5,63,0.5616684283824721,0.112727755090761,0.1904761904761905,0.7292521046348358,10116
6,61,0.5655743923981041,0.11874371691546269,0.1904761904761905,0.7292521046348358,10313
7,67,0.563324198802308,0.13322934711568765,0.1904761904761905,0.7292521046348358,10527
8,60,0.5804560647439762,0.12030841209925831,0.1563465341243119,0.7292521046348358,10676
9,64,0.5694064507821992,0.13687167452536508,0.1904761904761905,0.7292521046348358,10832
10,65,0.5863463250479046,0.12196823553344303,0.19883040935672514,0.7292521046348358,10985
11,62,0.5886686968851569,0.124085995034382,0.1904761904761905,0.723977823977824,11123
12,67,0.6018656229107437,0.11484410182726343,0.19883040935672514,0.734920634920635,11240
13,50,0.6373028850981799,0.07938264186612465,0.1904761904761905,0.734920634920635,11322
14,67,0.6220157365570167,0.10938634384334456,0.1904761904761905,0.734920634920635,11428
15,65,0.6251683371552229,0.11301355593560959,0.19883040935672514,0.734920634920635,11548
16,67,0.610978091205564,0.13568281480514474,0.1904761904761905,0.734920634920635,11673
17,63,0.6347667062410127,0.11476201676111394,0.19469026548672563,0.7464318813716404,11789
18,52,0.6475955633236811,0.11626484923527139,0.1904761904761905,0.7464318813716404,11873
19,68,0.631423279227763,0.13879190938815664,0.1904761904761905,0.7464318813716404,11978
20,69,0.6254325171725078,0.13958249111702278,0.09929078014184396,0.7464318813716404,12075
21,58,0.6309808967974329,0.15533256208764668,0.1904761904761905,0.7464318813716404,12172
22,62,0.6157493689524132,0.15546367332782088,0.1904761904761905,0.7464318813716404,12281
23,64,0.6249398090575284,0.1548747065786917,0.1904761904761905,0.7706349206349206,12385
24,68,0.6308106681932774,0.13774123961185455,0.19883040935672514,0.7706349206349206,12482
25,74,0.6117940216751805,0.1640279444395131,0.19883040935672514,0.7706349206349206,12596
26,67,0.6387147777884876,0.1397715454859937,0.19883040935672514,0.7495688373476064,12707
27,72,0.6466476248666158,0.13101932406060732,0.1904761904761905,0.7495688373476064,12816
28,72,0.646833756267364,0.14418186723670806,0.1904761904761905,0.7495688373476064,12935
29,70,0.6717968025850029,0.10750495311638518,0.1904761904761905,0.7495688373476064,13053
30,56,0.6758152470977928,0.1070176102873266,0.19883040935672514,0.7495688373476064,13164
