gen,nevals,avg,std,min,max,time
0,100,0.3685875710555052,0.11833574776295908,0.3220338983050847,0.899749373433584,2252
1,55,0.43063351091820906,0.17305662777211708,0.29292929292929293,0.899749373433584,3069
2,58,0.5721999532743028,0.22924058603861794,0.21875,0.9,3790
3,56,0.677285511051572,0.22033321479324425,0.3103448275862069,0.9500000000000001,4351
4,57,0.7951425640676849,0.1664060379423205,0.3220338983050847,0.9749843652282677,4989
5,46,0.8573148146974252,0.1262472265868761,0.3220338983050847,0.9749843652282677,5195
6,58,0.8351548387675742,0.17703372459622355,0.3220338983050847,1.0,5451
7,57,0.8576619459102699,0.1755372143815093,0.3220338983050847,1.0,5641
8,63,0.8871331307379685,0.15481105576337267,0.3220338983050847,1.0,5812
9,50,0.9102318280045728,0.15072691139806285,0.3220338983050847,1.0,5939
10,54,0.9516847713881758,0.10738514609677524,0.3220338983050847,1.0,6026
11,54,0.9718712299921433,0.05555441064987203,0.7395833333333334,1.0,6097
12,53,0.9760901598259712,0.08028408134319426,0.3220338983050847,1.0,6159
13,64,0.9499366930064936,0.12104010554229366,0.3220338983050847,1.0,6254
14,48,0.9620367904491303,0.09335664467430922,0.34426229508196726,1.0,6336
15,51,0.9464000610944953,0.14315773712220745,0.3220338983050847,1.0,6410
16,50,0.9724728793050254,0.09513239266192058,0.3220338983050847,1.0,6470
17,72,0.9636832589423772,0.11865452138106111,0.3220338983050847,1.0,6560
18,49,0.9675266887242608,0.09958220960543313,0.3220338983050847,1.0,6632
19,61,0.9409664192442623,0.15766813465247115,0.3220338983050847,1.0,6721
20,51,0.9601548174354505,0.09461761481950774,0.34426229508196726,1.0,6806
21,47,0.9654924431281031,0.11547026580035386,0.3220338983050847,1.0,6841
22,56,0.9482651964345495,0.15126558065162138,0.3220338983050847,1.0,6911
23,57,0.9737181838776672,0.08791718653740581,0.3220338983050847,1.0,7188
24,54,0.9803052615831517,0.0801543734463039,0.3220338983050847,1.0,7220
25,51,0.9737954627921129,0.08064367247336691,0.5807127882599581,1.0,7838
26,70,0.9775787050499359,0.08448719181589065,0.3220338983050847,1.0,7886
27,56,0.9923877618603584,0.02383064655357165,0.8437500000000001,1.0,7952
28,49,0.9908126771372571,0.036305602985889855,0.7630019749835418,1.0,8010
29,56,0.9941267106479047,0.028982077790839403,0.7395833333333334,1.0,8048
30,51,0.9876856875899546,0.04936649835696436,0.6925227113906359,1.0,8082
