gen,nevals,avg,std,min,max,time
0,100,0.3849492914195689,0.14591846803649086,0.3103448275862069,0.9500000000000001,2793
1,48,0.4787471467674069,0.209591546826435,0.3103448275862069,1.0,3197
2,63,0.5565027724246439,0.22770833103694835,0.29824561403508776,1.0,3708
3,53,0.7189778731079122,0.2246163857350677,0.3220338983050847,1.0,4149
4,45,0.8228386910593855,0.19942499362034014,0.3220338983050847,1.0,4280
5,66,0.8765054071113427,0.18978741184479708,0.3220338983050847,1.0,4435
6,58,0.9269390881480112,0.14883306748441388,0.34426229508196726,1.0,4562
7,53,0.9509593199769252,0.1457504947510929,0.3220338983050847,1.0,4663
8,64,0.9616286275315317,0.10196232118362275,0.3220338983050847,1.0,4790
9,44,0.9811629619117619,0.07151844543558025,0.3220338983050847,1.0,4874
10,59,0.9720131002220478,0.10089261240229162,0.3220338983050847,1.0,4999
11,66,0.954432541735876,0.13617026044431363,0.3220338983050847,1.0,5134
12,56,0.9686205937045704,0.09897288814238736,0.3220338983050847,1.0,5247
13,51,0.9573303801876807,0.14037287464559292,0.3220338983050847,1.0,5347
14,47,0.9842463766069582,0.07685261411249503,0.3220338983050847,1.0,5422
15,52,0.965968496154471,0.10673626351993468,0.3220338983050847,1.0,5532
16,51,0.9784645857144545,0.0820693040266511,0.3220338983050847,1.0,5632
17,60,0.9766856022059013,0.0799502043243718,0.3220338983050847,1.0,5735
18,55,0.9761427789966501,0.09736656272363599,0.3220338983050847,1.0,5838
19,60,0.9750459935096149,0.0982765514313643,0.3220338983050847,1.0,5953
20,66,0.9711092022046492,0.11552394004529655,0.3220338983050847,1.0,6084
21,51,0.9744791871549677,0.10288694360349414,0.3220338983050847,1.0,6191
22,55,0.980115811000777,0.0803902007936933,0.3220338983050847,1.0,6273
23,52,0.9836880129794605,0.09628546973530734,0.3220338983050847,1.0,6368
24,52,0.9972454541385639,0.013667972304361226,0.899749373433584,1.0,6449
25,54,0.9892127798390764,0.06832420069767281,0.3220338983050847,1.0,6548
26,53,0.9947426042791896,0.014725098536811638,0.9249530956848029,1.0,6656
27,54,0.9783790715515291,0.1021254378219135,0.3220338983050847,1.0,6758
28,48,0.9846817069904844,0.09534380416681557,0.3220338983050847,1.0,6833
29,64,0.9851898962275152,0.09509078580666913,0.3220338983050847,1.0,6959
30,55,0.982862817388567,0.0973764064517751,0.3220338983050847,1.0,7054
