gen,nevals,avg,std,min,max,time
0,100,0.3709394139846866,0.1308966535897278,0.3220338983050847,0.9249530956848029,1471
1,53,0.43491781821451064,0.18286645591347364,0.3103448275862069,1.0,1870
2,62,0.5675566315173471,0.23258609691207063,0.3220338983050847,1.0,2662
3,51,0.6652091441343376,0.22203062564871864,0.3220338983050847,1.0,3390
4,49,0.7788992397104775,0.1949261016793788,0.3220338983050847,1.0,3595
5,55,0.8444277968072323,0.19758426094005688,0.3220338983050847,1.0,3912
6,56,0.895199934596681,0.183024799537909,0.3220338983050847,1.0,4055
7,61,0.9173555283802224,0.1862176723991764,0.3220338983050847,1.0,4143
8,45,0.9543589089869131,0.1267148218914821,0.3220338983050847,1.0,4200
9,64,0.9904676739964097,0.06827878454018128,0.3220338983050847,1.0,4209
10,50,0.970467835267139,0.11978377685548931,0.3220338983050847,1.0,4234
11,53,0.96081659108334,0.147977755038928,0.3220338983050847,1.0,4255
12,63,0.9951532207629767,0.03896635561813851,0.6153846153846154,1.0,4264
13,51,0.9589067644718196,0.14089742632989433,0.3220338983050847,1.0,4283
14,49,0.9781413298616095,0.11166098852077866,0.3220338983050847,1.0,4298
15,60,0.9801737273494407,0.08732966258918912,0.3220338983050847,1.0,4313
16,57,0.9797172893039473,0.10079169524040152,0.3220338983050847,1.0,4326
17,62,0.960542535780982,0.1447540029016506,0.3220338983050847,1.0,4353
18,48,0.9444640046772149,0.17483671130679632,0.3220338983050847,1.0,4371
19,60,0.9750647228794567,0.11534772199375484,0.3220338983050847,1.0,4392
20,55,0.9696026950457238,0.12132636867047214,0.34426229508196726,1.0,4416
21,49,0.9811073446327684,0.10807531040236461,0.3220338983050847,1.0,4428
22,60,0.9468821707917047,0.16260055852077718,0.3220338983050847,1.0,4459
23,60,0.9729214621482072,0.10169648237244062,0.34426229508196726,1.0,4491
24,50,0.9743588513361386,0.11491870343306139,0.3220338983050847,1.0,4506
25,57,0.9861626492384359,0.09336671296852958,0.3220338983050847,1.0,4518
26,38,0.9698174575357382,0.13098792832048392,0.3220338983050847,1.0,4538
27,70,0.9609759417888148,0.15063846776205533,0.3220338983050847,1.0,4556
28,52,0.976163951034868,0.11552724561101434,0.3220338983050847,1.0,4568
29,49,0.9817648035227855,0.1009310791981071,0.3220338983050847,1.0,4578
30,49,0.9778250455050268,0.10112078007582921,0.3220338983050847,1.0,4598
