gen,nevals,avg,std,min,max,time
0,100,0.21021113465044067,0.06536392979513748,0.09929078014184396,0.5729314829764606,2337
1,62,0.21758290669503638,0.06313552420785448,0.09929078014184396,0.48938775510204086,3519
2,65,0.23879224740506186,0.08959113149886327,0.09929078014184396,0.6410698878343399,4656
3,51,0.30711061615294816,0.13252645357198264,0.09929078014184396,0.6410698878343399,4930
4,67,0.4131719734536256,0.14586011414932035,0.18618618618618618,0.6534391534391534,5213
5,46,0.520824838918116,0.11218647956763328,0.19883040935672514,0.6906693711967545,5679
6,64,0.5556514286626194,0.10782851622274453,0.19883040935672514,0.6906693711967545,6115
7,61,0.5765522163617173,0.10604736217761025,0.19469026548672563,0.7185886009415422,6239
8,64,0.5745478034902707,0.11297718053152303,0.2202020202020202,0.7185886009415422,6473
9,57,0.6146096001153419,0.08528371759227586,0.19469026548672563,0.7185886009415422,6577
10,61,0.6011277728324758,0.1028744416280855,0.19642857142857142,0.7185886009415422,6775
11,57,0.6197027853768744,0.08666417795474501,0.19393939393939394,0.7185886009415422,6862
12,64,0.586541701261535,0.1220612487142617,0.19883040935672514,0.7185886009415422,7047
13,58,0.6149606802032206,0.09289409836691588,0.19883040935672514,0.7185886009415422,7131
14,66,0.6015635210249447,0.12538711101771163,0.19642857142857142,0.7185886009415422,7237
15,60,0.6157576999237936,0.10525534886597125,0.19883040935672514,0.7185886009415422,7354
16,63,0.6270134949897123,0.09126337957156898,0.19883040935672514,0.7185886009415422,7431
17,60,0.6447222911314553,0.11142853786870369,0.17521367521367523,0.7185886009415422,7484
18,61,0.6726434135899786,0.08619975219479255,0.19883040935672514,0.7185886009415422,7588
19,60,0.6713606292567517,0.10647024841390082,0.19883040935672514,0.7185886009415422,7687
20,46,0.6930417182158922,0.06010394340874275,0.46642929555176416,0.7185886009415422,7706
21,61,0.6947911311043012,0.07069509785284216,0.1904761904761905,0.7185886009415422,7748
22,51,0.6996805576977211,0.07203022643002759,0.19883040935672514,0.7185886009415422,7769
23,67,0.6942141880226227,0.06992122635010505,0.23290598290598294,0.7185886009415422,7809
24,58,0.6809822166529509,0.08995311436460075,0.19883040935672514,0.7185886009415422,7881
25,59,0.6787280838856183,0.09178416235124116,0.20058997050147495,0.7185886009415422,7933
26,63,0.6812573387145262,0.07156399753293984,0.3815880962314003,0.7185886009415422,7987
27,58,0.682373716171703,0.07155336763220713,0.38195488721804516,0.7185886009415422,8016
28,56,0.6814440338104183,0.0782767276998482,0.33795379537953796,0.7185886009415422,8097
29,71,0.6806702441548722,0.08733796845274373,0.19883040935672514,0.7185886009415422,8199
30,59,0.6838176270842449,0.07806105903924414,0.19883040935672514,0.7185886009415422,8278
