gen,nevals,avg,std,min,max,time
0,100,0.19826355588784905,0.0248483112789914,0.09929078014184396,0.3640661938534279,4242
1,53,0.2162964839791769,0.05903970535371258,0.09929078014184396,0.5868892661761932,5386
2,46,0.24282089207403193,0.0855909275387542,0.09929078014184396,0.6210366694237662,5706
3,47,0.3109242620493839,0.13543429170090307,0.1904761904761905,0.6448503297818367,6205
4,40,0.4297908306732681,0.15088495903522195,0.1904761904761905,0.678546450201634,6323
5,53,0.5302723858736357,0.12548716953151853,0.19883040935672514,0.678546450201634,6449
6,51,0.5986184574636636,0.06882930703648384,0.19883040935672514,0.678546450201634,6568
7,52,0.6194783616985808,0.055471831753495404,0.3150072422696643,0.6823354341736695,6670
8,51,0.6344817843490876,0.06881792877534477,0.19883040935672514,0.6795964762716681,6744
9,44,0.6512785863503575,0.03701471040108166,0.4942857142857143,0.687288020621354,6804
10,54,0.6516428951808991,0.04086515391472253,0.44146725087068867,0.687288020621354,6866
11,67,0.6680343810522242,0.023646828045165023,0.5579791725302562,0.687288020621354,6892
12,50,0.6687940613865494,0.022991398446953838,0.588683583805535,0.687288020621354,6910
13,56,0.6598714393469042,0.03032442250948608,0.5513240513240513,0.687288020621354,6948
14,50,0.6675055976584452,0.026946231834285836,0.5616769498497073,0.687288020621354,6966
15,55,0.6644874146229428,0.031071444311733965,0.5538888888888889,0.6941546613677761,6986
16,63,0.6621244375424794,0.03447783573212081,0.573752276867031,0.6941546613677761,7020
17,62,0.6667229497135108,0.033690048167400684,0.5604705372147233,0.6941546613677761,7049
18,61,0.6682715263444756,0.036204794838699844,0.5199999999999999,0.7003885003885003,7082
19,62,0.6705247253358044,0.031489794376837285,0.5773989898989899,0.7003885003885003,7110
20,57,0.6705301024045939,0.041264132227284915,0.4024635495223731,0.7003885003885003,7131
21,56,0.6693363410507572,0.03931913177904173,0.5063810798750558,0.7003885003885003,7155
22,51,0.6725814435785548,0.03707228441570285,0.539499558761196,0.7003885003885003,7181
23,54,0.6756429160322125,0.03632096778203344,0.5258117065498259,0.7003885003885003,7214
24,42,0.6786917691190603,0.033128217107780175,0.5504816152634991,0.7003885003885003,7241
25,61,0.6828128196034222,0.03221791220586819,0.5821428571428572,0.7031022641289798,7265
26,51,0.6834859827067961,0.03657701864290294,0.5249433106575964,0.7031022641289798,7289
27,45,0.6909740529096661,0.02894313059544779,0.5480070901600077,0.7031022641289798,7307
28,59,0.6856168716764407,0.03221174755822511,0.5777142130689041,0.7031022641289798,7332
29,45,0.6842102567003313,0.033047525844143416,0.5870269176280106,0.7031022641289798,7361
30,49,0.6833916328134509,0.032819066908852744,0.5520815163672307,0.7031022641289798,7383
